,average_x,average_y
0,200.85606249999998,335.3513125
1,199.41362500000002,335.585875
2,199.1710625,335.38487499999997
3,197.69,335.47524999999996
4,196.9443125,335.7919375
5,196.6565625,335.6871875
6,195.9390625,335.5933125
7,195.72099999999998,335.47818750000005
8,194.23043750000002,335.3078125
9,193.01731249999997,335.61275
10,192.83575,336.8516875
11,192.98568749999998,337.39193750000004
12,192.27606250000002,337.635625
13,198.2498333333333,334.9819166666667
14,192.3351875,339.36368749999997
15,192.163,340.3224375
16,192.6018125,341.23425
17,193.31693749999997,341.57825
18,193.124125,342.706125
19,194.30249999999998,341.27950000000004
20,195.80375000000004,339.69125
21,193.12614285714287,342.69871428571423
22,193.57835714285713,343.0243571428571
23,195.22416666666666,341.0690833333333
24,192.75157142857142,343.3626428571428
25,190.5405625,344.85650000000004
26,190.33818750000003,345.0145
27,190.3094375,344.30593749999997
28,190.72681249999997,343.20175
29,190.7521875,342.07006249999995
30,190.97593750000001,340.25874999999996
31,191.36225,340.1690625
32,191.4290625,337.716125
33,191.87618750000001,336.427625
34,191.8853125,334.8598125
35,192.73075,332.84575
36,192.4070625,331.4383125
37,192.3815,329.2795
38,193.14999999999998,327.25925
39,192.86993750000005,324.8489375
40,192.63568750000002,322.16368750000004
41,193.1830625,320.147
42,192.1774375,318.9101875
43,191.49362499999995,315.7755625
44,192.344,314.4848125
45,191.6311875,312.40362500000003
46,191.51768750000002,310.4213125
47,191.2016875,309.35218749999996
48,190.28949999999998,306.19975
49,190.07025,304.9980625
50,190.38524999999998,304.3965625
51,190.49174999999997,302.25625
52,191.19031249999998,300.3413125
53,193.048,298.29249999999996
54,193.190125,295.94975
55,195.792875,292.17168749999996
56,197.40306249999998,288.888625
57,198.73700000000002,285.3891875
58,200.0995,282.4455625
59,200.57012500000002,279.4363125
60,203.24931249999997,275.6303125
61,205.44837500000003,271.8185
62,207.39862499999998,267.094
63,208.49750000000003,264.1423125
64,210.47737500000002,260.8936875
65,212.11075,258.07018750000003
66,213.2838125,254.77
67,213.9278125,251.15700000000004
68,214.26806249999998,247.99768749999996
69,215.57531250000002,244.12843750000002
70,216.697375,241.41587500000003
71,218.76643750000005,237.39187500000003
72,219.83843750000005,234.775
73,220.300375,231.4098125
74,222.36143750000002,228.7811875
75,222.85137499999996,226.80756250000002
76,223.700625,223.284375
77,224.70662499999997,219.1426875
78,226.595,216.49725
79,227.27906249999998,214.09831250000002
80,227.80175,210.781
81,228.73387499999998,208.031125
82,229.00225,205.63125000000002
83,229.470125,203.8281875
84,229.640125,201.10037499999999
85,229.62606249999996,201.07212499999997
86,231.14350000000002,197.9255
87,231.91675,196.4726875
88,232.67612499999996,194.52743750000002
89,233.141875,193.636375
90,233.72481249999998,191.69843750000004
91,234.4496875,190.068
92,235.30524999999997,187.71375
93,235.485,186.777
94,236.9766875,185.53125
95,238.158625,183.70568749999998
96,239.3043125,181.0855
97,240.50362499999997,179.38125000000002
98,241.09418749999998,178.48368749999997
99,241.59968750000002,177.44125000000003
100,241.63649999999998,177.1824375
101,243.0213125,176.81593750000002
102,243.41168750000003,176.93862499999997
103,244.84625,176.59725
104,245.885625,176.59768749999998
105,247.13737500000002,177.8168125
106,247.719625,178.560875
107,250.598625,180.057625
108,250.463875,180.66206250000002
109,252.0944375,180.21349999999998
110,253.06225,181.6130625
111,254.2428125,183.10906250000002
112,255.06831250000002,183.17506250000002
113,256.8125625,184.25900000000001
114,258.11156249999993,186.06674999999998
115,259.8738125,186.9854375
116,261.45425,188.8511875
117,263.5955625,189.35999999999999
118,265.7401875,189.6314375
119,266.1875,191.14081249999998
120,269.092875,191.96993750000001
121,271.55237500000004,193.34687499999998
122,273.8475625,194.2535
123,275.56681249999997,194.06868749999998
124,277.447,194.4591875
125,280.60974999999996,195.23
126,283.4344375,195.08818749999998
127,286.93600000000004,194.6099375
128,285.30350000000004,195.3855
129,288.7360625,195.3324375
130,282.1394166666667,195.9228333333333
131,295.016,196.20099999999996
132,295.410125,195.87675000000002
