,average_x,average_y
0,267.944125,351.885
1,270.9243125,351.3045
2,280.3142142857143,350.01099999999997
3,277.975375,350.1595
4,287.30135714285717,349.5131428571428
5,290.06364285714284,348.56107142857144
6,288.23693749999995,350.01625
7,296.64578571428575,348.71992857142857
8,299.02192857142853,348.4640714285714
9,296.9088125,347.81068750000003
10,304.0362857142857,347.17628571428565
11,301.6211875,347.306
12,304.72006250000004,347.77718749999997
13,306.7096250000001,347.84156250000007
14,310.22425000000004,348.14193750000004
15,313.11537500000003,347.482375
16,311.8333571428571,348.3468571428571
17,314.55071428571426,347.7968571428572
18,316.5652857142858,347.10978571428575
19,313.45675,349.0233333333333
20,323.4624375,346.634375
21,321.7922142857143,347.46392857142854
22,316.8933333333334,349.5243333333333
23,321.2985,348.0475
24,322.37185714285715,347.3842142857143
25,322.2045,347.2495714285714
26,323.37757142857146,347.0880714285715
27,324.24035714285714,346.7471428571429
28,327.53457142857144,344.6408571428571
29,330.633375,343.87093749999997
30,331.5520000000001,343.71500000000003
31,334.515375,341.9106875
32,336.8465625,342.02175
33,337.90818750000005,341.99249999999995
34,297.62149999999997,333.95525
35,340.5426875,340.283375
36,342.208375,339.7688125
37,350.66799999999995,341.08149999999995
38,352.8221874999999,340.48843750000003
39,356.28537499999993,339.3904375
40,359.7443125,338.98743749999994
41,362.668375,338.4944375
42,365.0685625,337.8431875
43,367.5125,337.428625
44,370.43243750000005,336.8289375
45,374.7356875,336.16974999999996
46,379.048625,335.235
47,381.64025000000004,334.7490625
48,385.56706249999996,334.34218749999997
49,388.7695625,332.7916875
50,392.3714375,331.56143749999995
51,394.66312500000004,331.644125
52,397.3625625000001,331.15587500000004
53,401.390875,330.928375
54,404.4659375,330.816625
55,408.5660625,329.85975
56,411.8405,329.6953125
57,415.4855,328.212
58,418.63687500000003,327.92675
59,422.4979375,327.05056249999996
60,425.924875,326.4235
61,430.022625,325.6880625
62,433.74999999999994,325.07050000000004
63,437.6601875,324.40850000000006
64,441.2595625,323.4784375
65,445.0603125,322.4205625
66,448.3379375,321.467375
67,451.062125,320.8684375
68,454.87625,320.6424375
69,456.7621249999999,320.0365625
70,458.036,319.836
71,459.11825,320.243125
72,460.457,320.4463125
73,461.2346875,320.77275
74,461.7803125,320.76449999999994
75,463.26437500000003,321.2039375
76,464.07437500000003,321.392625
77,464.52149999999995,321.4410625
78,465.00674999999995,320.9458125
79,466.078375,320.4928125
80,467.32612500000005,320.6373125
81,468.83956250000006,320.068125
82,469.0545,319.25237500000003
83,469.444125,319.387875
84,471.273,318.44281249999995
85,470.90749999999997,318.149
86,471.824125,318.19762499999996
87,472.5944375,317.44550000000004
88,473.091375,316.69575000000003
89,473.6318125,316.45706250000006
90,473.45562500000005,316.458375
91,473.91318749999994,316.028
92,474.06975,315.71324999999996
93,474.29637499999995,315.741
94,474.58481250000006,315.40475
95,474.749125,315.3989375
96,474.72181249999994,315.2464375
97,474.9664375,314.702875
98,474.2718124999999,314.12531249999995
99,474.154125,313.63218750000004
100,474.68643749999995,313.83412500000003
101,475.188375,313.04325
102,474.7524375,313.319
103,474.9149375,312.80862500000006
104,474.8989375,313.16756250000003
105,474.2054375,313.460625
106,473.93899999999996,313.54825
107,474.10537500000004,313.627625
108,474.66499999999996,313.230875
109,473.30174999999997,314.0621875
110,472.976625,314.273625
111,473.0364375,313.75837500000006
112,473.01856250000003,314.0098125
113,472.69899999999996,313.94475
114,472.410375,313.3584375
115,472.8451875,313.34675
116,472.71743749999996,313.2410625
117,472.63518750000003,312.479875
118,472.97175,312.679625
119,473.1695625,312.22893750000003
120,473.67025,311.60375
121,472.94424999999995,311.0611875
122,472.94512499999996,311.0343125
123,472.95599999999996,310.965875
124,472.91868750000003,311.3856875
125,473.2365625,311.65593749999994
126,473.69275,311.4701875
127,474.0528125,311.52806250000003
128,473.5933125,311.568625
129,474.27306250000004,311.7025625
130,474.6253125,311.7344375
131,475.3101875,311.526875
132,475.5646875,311.27756250000004
133,475.62468750000005,311.42037500000004
134,476.474625,311.38218750000004
135,477.21256249999993,311.2249375
136,477.928625,311.3286875
137,478.8906875,310.9333125
138,478.8338125000001,311.1039999999999
139,479.6220625,311.5183125
140,480.99262500000003,311.9039375
141,481.8945625,312.3259375
142,482.56368749999996,313.075125
143,483.44,313.9621875
144,485.21450000000004,313.889125
145,486.2331875,314.49675
146,486.60681249999993,314.62624999999997
147,487.2339375,314.936625
148,487.97043749999995,314.9371875
